equal_investment,min_market_cap,max_market_cap,min_score_threshold,technical_weight,sentiment_weight,total_operations,roi,avg_profit_per_op,win_rate
0,1,100000000000000,-0.5,0.85,0.15,1195,0.47,0.42,55.31
0,1000000,100000000000000,-0.5,0.85,0.15,1195,0.47,0.42,55.31
0,10000000,100000000000000,-0.5,0.85,0.15,1180,0.47,0.43,55.34
0,10000000,1000000000,-0.5,0.85,0.15,333,0.85,0.15,58.26
0,50000000,10000000000,-0.5,0.85,0.15,785,-0.37,-0.16,56.18
0,100000000,1000000000000,-0.5,0.85,0.15,1128,0.4,0.37,55.5
0,1000000000,100000000000000,-0.5,0.85,0.15,847,0.45,0.54,54.19
0,1,100000000000000,-0.5,0.9,0.1,1195,0.47,0.42,55.31
0,1000000,100000000000000,-0.5,0.9,0.1,1195,0.47,0.42,55.31
0,10000000,100000000000000,-0.5,0.9,0.1,1180,0.47,0.43,55.34
0,10000000,1000000000,-0.5,0.9,0.1,333,0.85,0.15,58.26
0,50000000,10000000000,-0.5,0.9,0.1,785,-0.37,-0.16,56.18
0,100000000,1000000000000,-0.5,0.9,0.1,1128,0.4,0.37,55.5
0,1000000000,100000000000000,-0.5,0.9,0.1,847,0.45,0.54,54.19
0,1,100000000000000,-0.5,0.95,0.05,1194,0.47,0.42,55.28
0,1000000,100000000000000,-0.5,0.95,0.05,1194,0.47,0.42,55.28
0,10000000,100000000000000,-0.5,0.95,0.05,1180,0.47,0.43,55.34
0,10000000,1000000000,-0.5,0.95,0.05,333,0.85,0.15,58.26
0,50000000,10000000000,-0.5,0.95,0.05,785,-0.37,-0.16,56.18
0,100000000,1000000000000,-0.5,0.95,0.05,1128,0.4,0.37,55.5
0,1000000000,100000000000000,-0.5,0.95,0.05,847,0.45,0.54,54.19
0,1,100000000000000,-0.5,1.0,0.0,1194,0.47,0.42,55.28
0,1000000,100000000000000,-0.5,1.0,0.0,1194,0.47,0.42,55.28
0,10000000,100000000000000,-0.5,1.0,0.0,1180,0.47,0.43,55.34
0,10000000,1000000000,-0.5,1.0,0.0,333,0.85,0.15,58.26
0,50000000,10000000000,-0.5,1.0,0.0,785,-0.37,-0.16,56.18
0,100000000,1000000000000,-0.5,1.0,0.0,1128,0.4,0.37,55.5
0,1000000000,100000000000000,-0.5,1.0,0.0,847,0.45,0.54,54.19
1,1,100000000000000,0,0.0,1.0,976,1.16,1.16,56.15
1,1000000,100000000000000,0,0.0,1.0,976,1.16,1.16,56.15
1,10000000,100000000000000,0,0.0,1.0,961,1.12,1.12,56.19
1,10000000,1000000000,0,0.0,1.0,285,2.05,2.05,59.65
1,50000000,10000000000,0,0.0,1.0,635,1.45,1.45,57.32
1,100000000,1000000000000,0,0.0,1.0,913,1.22,1.22,56.3
1,1000000000,100000000000000,0,0.0,1.0,676,0.73,0.73,54.73
1,1,100000000000000,0,0.2,0.8,906,1.34,1.34,56.73
1,1000000,100000000000000,0,0.2,0.8,906,1.34,1.34,56.73
1,10000000,100000000000000,0,0.2,0.8,898,1.26,1.26,56.68
1,10000000,1000000000,0,0.2,0.8,235,2.39,2.39,60.43
1,50000000,10000000000,0,0.2,0.8,583,1.55,1.55,57.29
1,100000000,1000000000000,0,0.2,0.8,866,1.21,1.21,56.24
1,1000000000,100000000000000,0,0.2,0.8,663,0.86,0.86,55.35
1,1,100000000000000,0,0.4,0.6,921,1.3,1.3,57.11
1,1000000,100000000000000,0,0.4,0.6,921,1.3,1.3,57.11
1,10000000,100000000000000,0,0.4,0.6,914,1.3,1.3,57.11
1,10000000,1000000000,0,0.4,0.6,239,2.43,2.43,60.67
1,50000000,10000000000,0,0.4,0.6,595,1.58,1.58,57.48
1,100000000,1000000000000,0,0.4,0.6,882,1.26,1.26,56.69
1,1000000000,100000000000000,0,0.4,0.6,675,0.9,0.9,55.85
1,1,100000000000000,0,0.6,0.4,928,1.35,1.35,57.22
1,1000000,100000000000000,0,0.6,0.4,928,1.35,1.35,57.22
1,10000000,100000000000000,0,0.6,0.4,922,1.37,1.37,57.27
1,10000000,1000000000,0,0.6,0.4,237,2.42,2.42,61.18
1,50000000,10000000000,0,0.6,0.4,603,1.62,1.62,57.71
1,100000000,1000000000000,0,0.6,0.4,891,1.32,1.32,56.79
1,1000000000,100000000000000,0,0.6,0.4,685,1.01,1.01,55.91
1,1,100000000000000,0,0.7,0.3,943,1.34,1.34,57.26
1,1000000,100000000000000,0,0.7,0.3,943,1.34,1.34,57.26
1,10000000,100000000000000,0,0.7,0.3,937,1.37,1.37,57.31
1,10000000,1000000000,0,0.7,0.3,242,2.29,2.29,61.16
1,50000000,10000000000,0,0.7,0.3,613,1.59,1.59,57.75
1,100000000,1000000000000,0,0.7,0.3,906,1.33,1.33,56.84
1,1000000000,100000000000000,0,0.7,0.3,695,1.05,1.05,55.97
1,1,100000000000000,0,0.75,0.25,940,1.45,1.45,57.45
1,1000000,100000000000000,0,0.75,0.25,940,1.45,1.45,57.45
