equal_investment,min_market_cap,max_market_cap,min_score_threshold,technical_weight,sentiment_weight,total_operations,roi,avg_profit_per_op,win_rate
1,50000000,10000000000,0,0.2,0.8,516,-1.05,-1.05,43.6
1,100000000,1000000000000,0,0.2,0.8,475,-0.29,-0.29,46.95
1,1000000000,100000000000000,0,0.2,0.8,169,1.1,1.1,49.7
1,1,100000000000000,0,0.4,0.6,719,-1.95,-1.95,38.66
1,1000000,100000000000000,0,0.4,0.6,719,-1.95,-1.95,38.66
1,10000000,100000000000000,0,0.4,0.6,662,-2.04,-2.04,40.48
1,10000000,1000000000,0,0.4,0.6,498,-3.1,-3.1,37.55
1,50000000,10000000000,0,0.4,0.6,506,-1.12,-1.12,43.68
1,100000000,1000000000000,0,0.4,0.6,468,-0.41,-0.41,46.79
1,1000000000,100000000000000,0,0.4,0.6,164,1.16,1.16,49.39
1,1,100000000000000,0,0.6,0.4,677,-1.66,-1.66,39.59
1,1000000,100000000000000,0,0.6,0.4,677,-1.66,-1.66,39.59
1,10000000,100000000000000,0,0.6,0.4,626,-1.81,-1.81,41.37
1,10000000,1000000000,0,0.6,0.4,474,-2.99,-2.99,37.97
1,50000000,10000000000,0,0.6,0.4,481,-1.04,-1.04,44.07
1,100000000,1000000000000,0,0.6,0.4,444,-0.21,-0.21,47.75
1,1000000000,100000000000000,0,0.6,0.4,152,1.86,1.86,51.97
1,1,100000000000000,0,0.7,0.3,657,-1.44,-1.44,39.57
1,1000000,100000000000000,0,0.7,0.3,657,-1.44,-1.44,39.57
1,10000000,100000000000000,0,0.7,0.3,608,-1.59,-1.59,41.28
1,10000000,1000000000,0,0.7,0.3,457,-2.69,-2.69,38.29
1,50000000,10000000000,0,0.7,0.3,463,-0.77,-0.77,44.06
1,100000000,1000000000000,0,0.7,0.3,432,0.02,0.02,47.22
1,1000000000,100000000000000,0,0.7,0.3,151,1.75,1.75,50.33
1,1,100000000000000,0,0.75,0.25,640,-1.44,-1.44,39.84
1,1000000,100000000000000,0,0.75,0.25,640,-1.44,-1.44,39.84
